"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-08,2024,9,8,252,19.9,24,15.2,24,1019.7,24,1018.2,24,NA,0,3,24,5.7,NA,24.7,"*",11.5,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.3,74.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-09,2024,9,9,253,20.8,24,16.8,24,1019.2,24,1017.7,24,NA,0,3.1,24,5.7,NA,25.1,"*",12.6,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.5,77.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-10,2024,9,10,254,20.8,24,16.4,24,1022.6,24,1021.1,24,NA,0,2.6,24,4.6,NA,26.2,"*",14.6,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.5,75.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-11,2024,9,11,255,20.7,24,16.8,24,1022.2,24,1020.7,24,NA,0,2.5,24,5.7,NA,26.2,"*",15.2,NA,0.76,"G",NA,0,1,0,0,0,0,1.9,2.4,78.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-12,2024,9,12,256,21.5,24,17.1,24,1017.3,24,1015.8,24,NA,0,3.5,24,5.1,NA,25.7,"*",15.1,NA,0.76,"G",NA,0,1,0,0,0,0,1.9,2.6,76
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-13,2024,9,13,257,20.2,16,14.1,16,1019.4,16,1017.9,16,NA,0,6.2,16,8.8,NA,23.1,"*",15.2,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.4,68
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-14,2024,9,14,258,18,24,12.9,24,1019.7,24,1018.2,24,NA,0,3.7,24,6.7,NA,23,"*",12.9,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.1,72.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-15,2024,9,15,259,19.6,24,12.8,24,1020,24,1018.5,24,NA,0,4.6,24,6.7,NA,24.7,"*",12.3,NA,3.56,"G",NA,0,1,0,0,0,0,1.5,2.3,64.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-16,2024,9,16,260,16.9,24,11.6,24,1022.5,24,1021,24,NA,0,4.2,24,6.7,NA,22.1,"*",12,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.9,71
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-17,2024,9,17,261,17.8,24,13.1,24,1022.3,24,1020.8,24,NA,0,2.4,24,5.1,NA,23.1,"*",11.5,NA,0,"G",NA,0,0,0,0,0,0,1.5,2,74
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-18,2024,9,18,262,21.3,24,14.3,24,1019,24,1017.5,24,NA,0,4,24,5.7,NA,24.9,"*",12.5,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.5,64.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-19,2024,9,19,263,21.8,24,17.7,24,1013.7,24,1012.2,24,NA,0,5,24,6.7,NA,24.7,"*",18.4,"*",0,"G",NA,0,0,0,0,0,0,2,2.6,77.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-20,2024,9,20,264,22.5,24,19.4,24,1010.8,24,1009.3,24,NA,0,5,24,7.7,NA,25,"*",17.8,NA,20.83,"G",NA,0,1,0,0,1,0,2.2,2.7,82.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-21,2024,9,21,265,20.7,24,18.1,24,1012,24,1010.5,24,NA,0,3.7,24,7.2,NA,25.3,"*",15,"*",0.25,"G",NA,0,0,0,0,0,0,2.1,2.4,85.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-22,2024,9,22,266,20.5,24,16.7,24,1017.9,24,1016.4,24,NA,0,3,24,5.1,NA,25.6,"*",14.4,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.4,78.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-23,2024,9,23,267,19.3,24,13.9,24,1021.2,24,1019.7,24,NA,0,2.6,24,6.7,NA,26.6,"*",11.8,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.2,71
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-24,2024,9,24,268,21.3,23,13.2,23,1020.9,23,1019.4,23,NA,0,3,23,5.1,NA,25.5,"*",11.4,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.5,59.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-25,2024,9,25,269,21.7,24,14.1,24,1017.8,24,1016.3,24,NA,0,3,24,5.1,NA,24.9,"*",14.3,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.6,62
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-26,2024,9,26,270,22.5,24,17.3,24,1014,24,1012.5,24,NA,0,5.1,24,7.2,NA,25.4,"*",16.7,NA,0.51,"G",NA,0,1,0,0,0,0,2,2.7,72.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-27,2024,9,27,271,19.8,24,14.4,24,1015.1,24,1013.6,24,NA,0,3.3,24,5.7,NA,28.1,"*",13.1,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.3,71
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-28,2024,9,28,272,19.8,22,12.3,22,1013.9,22,1012.4,22,NA,0,4.6,22,9.3,NA,25.8,"*",11.9,NA,0,"G",NA,0,1,0,0,0,0,1.4,2.3,62
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-29,2024,9,29,273,20.9,23,16.5,23,1015.3,23,1013.8,23,NA,0,4.1,23,8.8,NA,25.6,"*",16,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.5,75.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-30,2024,9,30,274,22.1,24,17.8,24,1016.2,24,1014.7,24,NA,0,3.4,24,5.7,NA,28,"*",16.5,NA,18.03,"G",NA,0,1,0,0,0,0,2,2.7,76.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-10-01,2024,10,1,275,21.4,24,15.2,24,1020.3,24,1018.8,24,NA,0,4.7,24,7.2,NA,24.4,"*",17.3,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.5,67.8
